input_text;target_text;path
somavataïvaprāthamikabodhaevadhātvarthenānvayasaṃbhavāt..atastṛtīyāyāevakaraṇaparichedārthakatvaṃyo;somavataïvaprāthamikabodhaevadhātvarthenānvayasaṃbhavāt..atastṛtīyāyāevakaraṇaparichedārthakatvaṃyo;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/217.jpg
yāgavyaktīnāmanekatvenaśabvātarādisidcaṃbhedapratiyogityādyāśrayatvenacodritvādejītitvānupapatteḥtenodbhivajāti;yāgavyaktīnāmanekatvenaśabdāṃtarādisiddhabhedapratiyogitvādyāśrayatvenacodbhitvāderjātitvānupapatteḥ|tenodbhitvajāti;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/218.jpg
mataḥkaraṇatvayogyatvātsaṃbhavatyevabhāvanoyāmanvayaḥprathamaḥnacasaṃjñāśandatvābhāvesaṃjñayābhedānupapattiḥbhedapramā;mataḥkaraṇatvayogyatvātsaṃbhavatyevabhāvanoyāmanvayaḥprathamaḥ.nacasaṃjñāśabdatvābhāvesaṃjñayābhedānupapattiḥbhedapramā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/219.jpg
ṇabhūtasaṃjñāśabdasyakarmavācakaśabdaparatvāt.mābhadvāsaṃjāyābhedaḥ.ananpaparaphunaḥśrutirūpadabhyāsā;ṇabhūtasaṃjñāśabdasyakarmavācakaśabdaparatvāt.bhābhūdvāsaṃjāyābhedaḥ.ananyaparapunaḥśrutirūpādabhyāsā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/220.jpg
devatatasaṃbhavāt.udbhidāyajetabalabhidhāyajataviścajitāyajenetyādauyajaterabhyastatvāt..kastatasta..ni;devatatsaṃbhavāt.udbhidāyajetabalabhiddhāyajetaviśvajitāyajenetyādauyajaterabhyastatvāt..vastutastu..ni;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/221.jpg
rupapadaṃkadhātvarthavidhirupavyayatesnotītyādikūpaevasminnevaṃprakaraṇepunaḥpunarabhyastovedādokvāpina;rupapadakadhātvarthavidhirūpavyayatesnātītyādirūpaekasmimnevaprakaraṇepunaḥpunarabhyastovedādaukvāpina;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/222.jpg
datyataeva.apitusopapadakaeva.7taccopapadaṃyadiguṇavācekaṃtadāguṇadevabhedaḥ.yadināmadheyaṃtadāsaṃjña;dṛśyataeva.apitusomapadakaeva.taccopapadaṃyadiguṇavācakaṃtadāguṇādevabhedaḥ.yadināmadheyaṃtadāsaṃjña;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/223.jpg
yaivabhedaïtikābhyāsasyāsaṃkīrmudāharaṇa.samidhoyajatitananapātayajatītyādāvabhyāsodāharaṇatvena;yaivabhedaïtikkābhyarasasyāsaṃkīrṇamudāharaṇaṃ.samidhoyajatitanūnapātaṃyajatītyādāvabhyāsodāharaṇatvena;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/224.jpg
saṃmatepināmadheyasyaivabhedakatvasaṃbhavāt.atonāmopapadakanāmapidhātvarthapunaḥśrutimatāṃvākyānāmabhyā;saṃmatepināmadheyasyaivabhedakatvasaṃbhavāt.atonāmopapadakānāmapidhātvarthapunaḥśrutimatāṃvākyānāmabhyā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/225.jpg
sodāharaṇatvameva.yatracaguṇopepadaviśiṣṭasyaivavidhepunaḥśravaṇaṃyathāapaḥpruṇayatītyasyaṣaḍaraṃśravaṇaṃ;sodāharaṇatvameva.yatracaguṇayopapadaviśiṣṭasyaivavidhepunaḥśravaṇaṃyathāapaḥpraṇayatītyasyaṣaḍvāraṃśravaṇaṃ;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/226.jpg
natatrakarmabhedaḥsvīkrīyate.dvitīyādiśravaṇasyārthavādārthattayopapatyāpunaḥśruterananyaparatvābhāvāt.ta;natatrakarmabhedaḥsvīkrīyatedvitīyādiśravaṇasyārthavādārthatayopapatyāpunaḥśruterananyaparatvābhāvāt.ta;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/227.jpg
ṣaṃgāptūrbavātiṅaṃtapadābhāvenanavākyatvaṃ.astirabhavaṃtīparaḥprathamapurūṣemrayujyamānopyastītikātyāyanānuśāsa;ṣaṃgātpūrvatiḍaṃtapadābhāvenanavākyatvaṃ.astirbhavaṃtīparaḥprathamapuruṣeprayujyamānopyastītikātyāyanānuśāsa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/228.jpg
nenārthepejyetirastītiparipūrṇaṃtvātnacattenayajetetyasyaliṅdayaṭinarasyaivotyattividhitvenajyautirastotivā;nenāthaipajyotirastītiparipūrṇatvāt.nacatenayajetetyasyaliḍa.dyaṭitasyaivotyattividhitvenajyotirastītivā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/229.jpg
kyasyakutravidhāvaṃtarbhāvaïtivācyaṃ.uyatividhevajñārtabhāvanājopakatvātvejñātakaraṇajñāpakatvabhedenadvevidhya;kyasyakutravidhāvaṃtarbhāvaïtivācyaṃutpatividherajñātabhāvanājñopakatvājñātakaraṇajñāpakatvabhedenadvaividhya;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/230.jpg
saṃvāta.uptattiviniyogaprayogavidhitvānāṃkcacitsāmānādhikanṛṇyaṃvadagnihotrajullotītyādāvuttattividhi;saṃbhavāt.uptattiviniyogaprayogavidhitvānāṃkvacitsāmānādhikanaṇyaṃvadagnihotraṃnutotītyādāvaptatividhi;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/231.jpg
dvevidhyasyāpisākaryasaṃbhavātanacavidhipratyayasyābhāvatkathattasyavidhivākyatvaṃ.karaṇāmātroptividhau;dvaividhyasyāpisākaryasaṃbhavāt.nacavidhipratyayasyābhāvātkathaṃtasyavidhivākyatvaṃ.karaṇamātrotpataividhau;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/232.jpg
tasyānapekṣitatvāt.preraṇābodhastanāvanoptattividhināsahaikavākyatvādaviṣyatiataevārthavādādhika;tasyānapekṣitatvāt.preraṇābodhastūbhāvanotpattividhināsahaikavākyatvābhdaviṣyati.ataevārthavādādhika;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/233.jpg
raṇetadbhatādhikaraṇanirṇītakriyārthatvābhāvavatāṃvākyānāmānārthakyamāśṃkyaravidhyekavākyatvenakathitaḥpa;raṇetabhdūtādhikaraṇanirṇītakriyārthatvābhāvavatāṃvākyānāmānārthakyamāśaṃkyavidhyekavākyatvenakathitaḥpa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/234.jpg
datyāśahārorthavādeṣivedṛśavākyeṣvapitulpatvaśayenavidhyarthavādamaṃtrāṇāmupayogodhunocyataïtivārtikevi;ityārihārorthavādeṣvivedṛśavākyeṣvapitulyaśayenavidhyarthavādamaṃtrāṇāmupayogodhunocyataïtivārtikevi;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/235.jpg
dhipadollirititaktaṃśakyaṃ.evamatvigyodakṣiṇāṃdadātītyatrvigānamanabhāvyakadakṣiṇāviśiṣṭadānakaraṇa;dhipadoktirititavaktuṃśakyaṃ.evamṛtvigbhyodakṣiṇāṃdadātītyatrartvigānamanabhāvyakadakṣiṇāviśiṣṭadānakaraṇa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/236.jpg
kavidhyākṣiptadānabhāvyakabhāvanāyāṃkaraṇībhūtadakṣiṇāsvarūpajñānamātrārthegoścāśvaścāśvataraścetyādita..pa;kavidhyākṣiptadānabhāvyakabhāvanāyāṃkaraṇībhūtadakṣiṇāsvarūpajñānamātrārthegauścāśvaścāśvataraścetyāditapa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/237.jpg
syadvādaśaśateṃdakṣiṇetyaṃtavākyebhāṣyakārīyaüppattividhitvavyavahvāropyetapparatvenaneyaḥ.iīdaśasyatlaiṣadde;syadvādaśaśataṃdakṣiṇetyaṃtavākyebhāṣyakārīyaütpattividhitvavyavahāropyetatparatvenaneyaḥ.iīdṛśasthalaiṣūdde;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/238.jpg
d_ubhayakeṣuvākyeṣuadhyāhārasyāvaśyakatayāsaptamaparabhāvalikṛtākathanenatanyāyasyahāviśeṣātayuktaṃcatat;dubhayakeṣuvākyeṣuadhyāhāraḥsyāvaśyakatāyāsaptameprabhāvalikatākathanenatanyāyasyehāviśeṣātayattaṃcetata;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/239.jpg
aṃgapradhānabhāvanāyāpugapah_uruṣaniyogaïtibhāṣyāt.kikenakathamitipuruṣākāṃkṣitaiḥpadāthaiḥsahaiva;aṃgapradhānabhāvanāyāṃpugapapturuṣaniyogaïtibhāṣyāt.kiṃkenakathamitiparuṣākāṃkṣitaiḥpadātharaisahaiva;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/240.jpg
bhāvanāvidhīyatenapunarbhāvanāvadaṃśānāṃpaurvāpayaṃkkāpyastītitadarthāt..uktacaācāryaiḥ.kimācayaṇaḥsapaṃkateta;bhāvanāvidhīyatenapunarbhāvanāṃtadaṃśānāṃpaurvāpayaṃkkāpyastītitadarthāt..uktaṃcaācāryaiḥ..kimāghaḥpūrṇaḥsapekṣitaiḥ;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/241.jpg
marthaḥpratyayovidhāvitivena.yatradhātvaryasyakaraṇatvenaivānvayeniyāmakaṃupapadottavaṃtṛtīyādiśrayatetatanatre;marthaḥpratyayovidhāviticenna.yatradhātvarthasyakaraṇatvenaivānvayeniyāmakaṃupapadottaraṃtṛtīyādiśruyate.tatre;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/242.jpg
ṭhaṭādipādhyāhāraïtitadabhiśāyāt.yotirādiprathamātapadānāṃananvayāpatyāprakṛteananetipadasyaa;ṣṭādipadādhyāhāraïtitadabhiprāyāt.jyotirādiprathamāṃtapadānāṃananvayāpatyāprakṛteanenetipadasyaa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/243.jpg
dhyāt_ārasaṃbhavāt.tasmādatādaśaṣuvākyeṣuaj_ātakarapasvarupamātrabodhakutvakapāutttividhiśeṣaru|;dhyāhārasaṃbhavāt.tasmādatādaśeṣuvākyeṣuajñātakaraṇasvarūpamātrabodhakatvarūpāutpattividhiśeṣarū;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/244.jpg
patevavacyā.tathācabhaktitatre.bhagavanrāmamahimātatkīrtanavākyānyudātdtyateṣvitikartavyatāvirahādu;pataivavācyā.tathācabhaktitaṃtre.bhagaṃvanmāmamahimātatkīrtanavākyānyudātdatyateṣvitikartavyatāvirahādu;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/245.jpg
ktavābhikabhāṣyavivodhādvidhitvāsaṃbhavāmāikyasatyaṃvadedharyakuyādityādivāvyapratabadyāvidhitvaṃ;ktavārtikabhāṣyevirodhādvidhittvāsaṃbhavāmāśaṃkyasatyaṃvadedhairyaṃkuyādityādivākyapratibaṃdhāvidhitvaṃ;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/246.jpg
saṃkaschāpyapakṣāṃtaramuktaṃ.athavānanvīdaśaschalṛepekṣitevākyekavākyatvasyaivacaturdhākaraṇaviṣayakavā;saṃsthāpyapakṣāṃtaramuktaṃ.athavānanvīdṛśasthalepekṣitairvokyaikavākyatvasyaivacaturdhākaraṇaviṣayakavā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/247.jpg
kyayoravasavacatvānnamavākyabhadopi.yajetetyananānvayāyoḥyusyaḍyotiḥpadasyāsyādisākākabhatvenākhyā;kyayorivasuvacatvānmavākyabhedopi.yajetetyanenānvayāyogyasyajyotiḥpadasyāstyādisākāṃkṣatvenākhyā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/248.jpg
tabhedesiddhecatudhāṃkaraṇavākyavadavapadakavakyanāyāasabhavāt.tasamādādṛśaskalṛevasaṃjñāyādhā;tabhedesiddhecaturdhākaraṇavākyavadevapadaikavākyatāyāasaṃbhavāt..tasmādīdṛśasthalaevasaṃjñāyādhā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/249.jpg
mavatonānvayaḥsaṃbhavatītip_iparītametat..yadapiviśeṣaṇasyānyayogavyavachedakatvamāvaśyakamityāhada;mavatonānvayaḥsaṃbhavatītiviparītametat..yadapiviśeṣaṇasyānyayogavyavachedakatvamāvaśyakamityādi;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/250.jpg
tadapicityā..daṃḍīkuṃḍalīcadavadattaïtyādaudaṃḍādakuṃḍalāghavyavachedakatātyopiprīhiyavayoḥsamuccaya;tadapiciṃtyaṃ..daṃḍīkuṃḍalīcadevadattaïtyādaudaṃḍādeḥkuṃḍalādyavyavachedakatvāt.yopivrīhiyavayoḥsamuccaya;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/251.jpg
nirāsārthaṃnyamīmāṃsakaiḥkalipatonyāyaḥ|sopituchaḥ..karaṇatvevrīhaṇāṃviśepakatvepiyavānāmapikuṃḍa;nirāsārthaṃnavyamīmāṃsakaiḥkalipatonyāyaḥ.sopituchaḥ..karaṇatvevrīhīṇāṃviśeṣakatvepiyavānāmapikuṃḍa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/252.jpg
lavattathātvasaṃbhāvāt.ayogavyāvṛtyāpiviśipaṇatvopapatteḥ.nacāyogavṛtyāpyanyayāgavyāvṛttiḥphala;lavattathātvasaṃbhāvāt.ayogavyāvṛtyāpiviśeṣaṇātvopapatteḥ.nacāyogavṛtyāpyanyayogavyāvṛttiḥphala;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/253.jpg
tītiyuktaṃ..śarāveprakāśajalayorubhayorapivyāpyavṛtitvanapārthivavikārāṇāmavatathātvātghaṭaṣughayaṭatva;tītiyuktaṃ..śarāveprakāśajalayorubhayorapivyāpyavṛttitvenapārthivavikārāṇāmevātathātvāt.ghaṭaṣughaṭatva;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/254.jpg
mityādaughaṭatvesarvaghaṭānāṃvyāpyavṛttitvenabhāvanāv.trāhyādīnāṃkaraṇatvevayāpyavṛtitvemānābhāvācc;mityādaughaṭatvesarvaghaṭānāṃvyāpyavṛttittvenabhāvanāt.vrīddhādīnāṃkaraṇatvevyāpyavṛttitvemānābhāvācca;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/255.jpg
viśeṣyavyāpavetyasyaviśeṣyasabaṃdhamāt_ārghakatvātvayāpyavṛṃtilāyekat_evāviligamanāt_irahādveśatakā;viśeṣyavyāpicetyasyaviśeṣyasaṃbaṃdhamātrārthakatvātvyā..vyāpyavṛttitvārthakatvevāvinigamanāvirahāddeśataḥkā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/256.jpg
lataṃśvavyāpyavṛttitvakaktavyaṃ.tatrasamuccayodeśatoyāpyavṛttitvahānivādadikalyekālatāvyāpyanṛttitvahāni;lataścavyāpyavṛttitvaṃvaktacyaṃ.tatrasamuccayodeśatovyāpyavṛttitvahānivādvikalpekālatovyāpyavṛttitvahāni;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/257.jpg
parasaṃgādubhayamapihatavyasyāt.yavavākyabaladanyatarasminvyāpyavṛtitvehātavyevinigamanāviraha.;prasaṃgādubhayamapihātavyaṃsyāt..yavavākyabalādanyatarasminvyāpyavṛttitvehātavyevinigamanāvirahā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/258.jpg
kadācitsamuccayaḥkadācidvikalapaïtisamuccayavikalpayorvikalpenasvīkāraḥsyāttanityānityasayā;tkadācitsamuccayaḥkadācidvikalpaïtisamuccayavikalpayorvikalyenasvīkāraḥsyāt.nityānityasaṃyo;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/259.jpg
gavirodhasyāṣṭaṃdoṣāṇāṃvapabhihārāyavādeśatovyāpyatṛttitvasyaivaviśeṣaṇatābalalabdhaspatyāgāpattiḥ;gavirodhasyāṣṭadoṣāṇāṃcaparihārāyavādeśatovyāpyavṛttitvasyaivaviśeṣaṇatābalalabdhasyatyāgāpattiḥ.;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/260.jpg
bhisākhyāḥpratyayābhavaṃtītyatheḥbhadhyasevetikimavaghaṃ..evaṃcamātipadikasyatṛtīyākiittayasatvehetutvāṃśabodhakatvābhā;bhisākhyāḥpratyayābhavaṃtītyatheḥsidhyatyevetikimavadyaṃ..evaṃcamātipadikasyatṛtīyāvibhattsyasatvehetutvāṃśabodhakatvābhā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/261.jpg
vāttattvaevattadaṃśabodhakatāttadarthānanvitārthāṃtarabodhakatvāyogāccaśatadāgamanyāyenānyalabhpanyāyenacahaṃtutvarupa;vāttatsatvaevattadaṃśabodhakatvāttadarthānanvitārthāṃtarabodhakatvāyogāccatadāgamanyāyenānanyalabhyanyāyenacahetutvarūpa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/262.jpg
viśeṣeṇāṃstatīyārthoviśeṣyāśaḥprātipadikārthaïtisidhyani.ayaṃcavivekohetutvetṛtīyetisyaṣṭastrakaraṇenyāyātu;viśeṣeṇāṃstṛtīyārthoviśeṣyāṃśaḥprātipadikārthaïtisidhyati..ayaṃcavivekohetutvetṛtīyetisyaṣṭasūtrakaraṇenyāyānu;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/263.jpg
saṃdhānakkaśamaṃtareṇaivaaḍitisidhyatītikutonatathāsūtritaṃ..nacamātrālābhayetivācyaṃ.prakiyāgoravaparihārekapha|;saṃdhānakleśamaṃtareṇaivajhaḍitisiddhyatītikutonatathāsūtritaṃ..nacamātrālābhāyetivācyaṃ.prakriyāgauravaparihāraikapha;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/264.jpg
lakānāmapistrāṇāṃbahulumupalṃbhāt|bhidhyatyevamapāṇinīyaṃtubhavatītivadatābhāṣyakṛtātutravyaktīkaraṇāttasmā॰;lakānāmapisūtrāṇāṃbahulṛmupalaṃbhāt.sidhyatyevamapāṇinīyaṃtubhavatītivadatābhāṣyakṛtātatravyaktīkaraṇāt.tasmātatra;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/265.jpg
d_itutmātramupayuktaṃvihāyatadeviṣṭaparyaṃtānudhāvanenahetutveviśeṣavātāstyate.viśeṣaṇāṃvaviśeṣyartarabhadā;ddhetutvamātramupayuktaṃvihāyatadviśiṣṭaparyaṃtānudhāvanenahetutvevitaśeṣaṇatāsūcyate.viśeṣaṇaṃcaviśeṣyaïtarabhedā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/266.jpg
nuṃmāpakamanati.viśeṣapāṃvyavalecitivārp_ikicyacacherapadasyetastedānumitiparat_āttadaḥumāpakutṃcatiśaṣya;numāpakaṃbhavati..viśeṣaṇaṃvyavachetritivārtikevyavachedapadasyetarabhedānumitiparatvāt.tadanumāpakatvaṃcaviśeṣye;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/267.jpg
tarusminmapihetutsyaśṛtitvenasaṃghaṭate.itarabhedarūpasādhyābhāvavad_ṛttitvenavyabhicaritatvāṃt.viśeṣyāvṛtatve;tarasminmapihetutvasyavṛttitvenasaṃghaṭate.itarabhedarūpasādhyābhāvavadvṛttitvenavyabhicaritatvāt.viśeṣyāvṛttitve;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/268.jpg
pinasaṃghaṭate.hetoḥsvarūpāsicatvāpat_eḥviśeṣyaikadeśadṛtitvepinasaṃghaṭate.heter_āġāsitvatenapakṣatāvaghadaka;pinasaṃghadate.heto:svarūpāsiddhatvāpatteḥ..viśeṣyaikadeśavṛttitvepinasaṃghaṭate.hetorbhāgāsiddhatvetvenapakṣatāvachedaka;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/269.jpg
nā|yāpakat_enasādhyatāvachedakasaṃbaidhasyabhāunāpattaḥ.atoviśaṣyavyāpicetkukaviśeṣyeterāṛttitvesatiyāvadvi;nā.vyāpaktvenasādhyatāvachedakasaṃbaṃdhasyabhāvanāpatteḥ.atoviśeṣyavyāpicetyuktaṃviśeṣyeterāvṛttitvesatiyāvadvi;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/270.jpg
śeṣyanṛttatveviśeṣaṇatvamatituvārtikottarārdhaniṣkarṣaḥ..tathācaprakogaḥ|somalatetarebhyābhictejyotiṣṭomayā;śeṣyavṛttitvaṃviśeṣaṇatvamitituvārtikottarārdhaniṣkarṣaḥ....tathācaprayogaḥ.somalatetarebhyobhighatejyotiṣṭomayā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/271.jpg
gakaraṇatvāt_e.yannamasāmalatetarabhedavanratajyotiṣṭomayāgakaraṇaṃyathācaṭaḥ.nacasomalatājyātiṣṭāmakaraṇat_ā;gakaraṇātvāt.yanmasomalatetarabhedabhātajyotiṣṭomayāgakaraṇaṃyathāghaṭaḥ.nacasomalatājyātiṣṭomakaraṇatvā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/272.jpg
raṇatvevrīhiyavaṃtvāvachinnapratiyoṇitākabhedavadavṛttitvesatiyāvadrīhaniṣṭhatvasyayavātvāvachinapratiyogitāka;raṇatvevrīhiXtvāvachinnapratiyogitākabhedavadavṛttitvesatiyāvadvrīhiniṣṭhatvasyayavātvāvachinnapratiyogitāka;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/273.jpg
bhedavadavṛttitvesatiyāvadyavavṛtitvasyacabodheitaranedānumānehatauparasyarabhinatvasyaviśeṣaṇatāsidhyati.|;bhedavadavṛttitvesatiyāvadyavavṛtitvasyacabodheitarabhedānumānehetauparasparabhinnatvasyaviśeṣaṇatāsidhyati..;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/274.jpg
yavabhinnamat_esaṃtidarśakaraṇatvasyaṃtrīhītarabhedāvyabhicārāt.darśatvavyāpyadharamatirāvachinnakāryatānirūpitakā;yavabhinnatvesaṃtidarśakaraṇatvasyaṃvrīhītarabhedāvyabhicārāt.darśatvavyāpyadharmāṃtarāvachinnakāryatānirūpitakā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/275.jpg
raṇatāvāśāstradvayaprāmāṇyāktṛtīyārthaḥtasyāṃpakṛtyarthatāvachedakāvachinnapratiyogitākabhedavadavṛttitvasyani;raṇatāvāśāstradvāyaprāmāṇyāttṛtīyārthaḥtasyāṃprakṛtyarthatāvachedakāvachinnapratiyogitākabhedavadavṛttitvasyani;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/276.jpg
rābādhāt..saivacakāryatāvachedakabhadātyāvachedakabhedenavilakṣaṇādvividhāsatiṃpratyekaparisamāp_ānirapekṣe;rābādhāt..saivacakāryatāvachedakabhedātsāvachedakabhedenavilakṣaṇādvividhāsatipratyekaparisamāptānirapekṣe;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/277.jpg
tyucyataṃ..uktacatathaivabhaktimīmāṃsābhij_eḥkevalanāmasmaraṇasyapāpakṣayahetutvapratipādūkavidhiṣuśrutakai;tyucyata..uktaṃca.tathaivabhaktimīmāṃsābhijñaiḥkevalanāmasmaraṇasyapāpakṣayahetutvapratipādakavidhiṣuśrutaṃkai;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/278.jpg
valpaṃkāraṇaporkakaryaṃtadevacanerapekṣyamitkatkātananuyadipauṣavyamevanairapaikṣyaṃkathaṃtarhivrīhiyavayorityā;ralpaṃkāraṇapauṣkalyaṃtaderacanairapekṣyamityutkkā.nanuyadiyauṣkalyamevanairapaikṣyaṃkathaṃtarhivrīhiyavayorityā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/279.jpg
śaṃkyatatrakāraṇatvasyavilakṣaesyapratyekaparasamāttvādanyonyanirapekṣamevetisamāhitatvāt.iīdṛśyevata;śaṃkyatatrakāraṇatvasyavilakṣaṇasyapratyekaparisamāptatvādanyonyanirapekṣamevetisamāhitatvāt.īīdṛśyevatva;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/280.jpg
cakāraṇatāvikalyapadavyavahāyā.mamuccayasvīkaraṃtuvrohiyavobhayatvāvachiśrapratiyogitākabhedavadavṛti;cakāraṇatāvikalpapadavyavahāryā.samuccayasvīkāretuvrīhiyavobhayatvāvachinnapratiyogitākabhedavadavṛtti;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/281.jpg
tvasyanavābāghāvavaderevakaraṇatvaniṣṭhatvādubhayatvasyacaprātipadikārthatāvachedakatvābhāvenatādṛśakaraṇatā;tvāXderevakaraṇatvaniṣṭhatvādubhayatvasyacaprātipadikārthatāvachedakatvābhāvenatādṛśakaraṇatā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/282.jpg
yāstṛtīyāvodhyatvābhārāttatīyāśrutivirodhaḥetenahatāvityasyabhāvapradhānanirdeśaparatvenanairapekyaspaśa;yāstṛtīyābodhyatvābhāvāttṛtīyāśrutivirodhaḥetenahetāvityasyabhāvapradhānanirdeśaparatvenanairapekṣyasyaśa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/283.jpg
tathācamitrāvaruṇayornarttāvṛdhārthanimittata.abhedekāryakāraṇabhāvābhāvāt..iṣyatecamigh_āvanaṇāvityasyaparāṃgavadkā;tathācamitrāvaruṇayornarttāvṛdhārthanimitatā.abhedekāryakāraṇabhāvābhāvāt..iṣyatecamitrāvaruṇāvityasyaparāṃgavabhdā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/284.jpg
votaratāvṛdhetyasyasarīnidātārthatasyadvitīyapādāditvenānudārattaṃsarvamaṇadādāvitiparyadastatvāt.ataevemamegaṃgeitaya;roṛtāvṛdhetyasyasarvanighātārthaṃ.tasyadvitīyapādāditvenānudāttaṃsarvamapādādāvitiparyudastatvāt.ataevemaṃmegaṃgeitya;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/285.jpg
chraḥsyāmṛcigagāditryasyevanaśuāutatapaparvanidyātaḥ.parāgavadbhāvatumitrāvaruṇāvṛtāvṛdhāvityasyasoṃgasyapāribhāṣikaika;dyyāḥsyāmṛcigaṃgāditrayasyevanaśutusarvanighātaḥ.parāṃgavadbhāvetamitrāvaruṇāvṛtāvṛdhāvityasyasāṃgāsyapāribhāṣikaika;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/286.jpg
tvāttasaccapāṃdāditvābhāvālniḥgātasidhiḥ.nacamitrāvaruṇāvityasyāvidyamānavadbhāvātkaṃthaparāgavadbhāvaïtivācyaṃāpā;tvāttasyacapādāditvābhāvānmighātasiddhiḥ.nacamitrāvaruṇāvityasyāvidyamānavabhdāvātkathaṃparāṃgavabhdāvaïtivācyaṃ.pā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/287.jpg
